         t,         x,         y,       yaw,   current,   battCap,  mBattCap,   voltage,     mVLpf,   battTem,  tEneDiss,    batLel,      xDot,      yDot,    yamDot,
  3.300000,  1.676750,  6.956170,  2.761640, -0.299000, 65.535000,  2.702000, 11.327000, 11.378947, 33.000000,  0.000000, 24.254256,0.000000e+00,0.000000e+00,0.000000e+00,
  3.400000,  1.676750,  6.956170,  2.761640, -0.299000, 65.535000,  2.702000, 11.299000, 11.377348, 33.000000,  0.000000, 24.254256,0.000000e+00,0.000000e+00,0.000000e+00,
  3.500000,  1.676740,  6.957580,  2.761610, -0.299000, 65.535000,  2.702000, 11.299000, 11.375781, 33.000000,  0.000000, 24.254256,0.000000e+00,0.000000e+00,0.000000e+00,
  3.600000,  1.676750,  6.955470,  2.757480, -0.299000, 65.535000,  2.702000, 11.299000, 11.374246, 33.000000,  0.000000, 24.254256,0.000000e+00,0.000000e+00,0.000000e+00,
  3.700000,  1.676750,  6.955470,  2.757480, -0.299000, 65.535000,  2.702000, 11.299000, 11.372741, 33.000000,  0.000000, 24.254256,0.000000e+00,0.000000e+00,0.000000e+00,
  3.800000,  1.676780,  6.951920,  2.785080, -0.299000, 65.535000,  2.702000, 11.299000, 11.371266, 33.000000,  0.000000, 24.254256,0.000000e+00,0.000000e+00,0.000000e+00,
  3.900000,  3.353320,  7.937350, -0.497802, -0.299000, 65.535000,  2.702000, 11.299000, 11.369821, 33.000000,  0.000000, 24.254256,0.000000e+00,0.000000e+00,0.000000e+00,
  4.000000,  3.353320,  7.937350, -0.497802, -0.299000, 65.535000,  2.702000, 11.299000, 11.368404, 33.000000,  0.000000, 24.254256,0.000000e+00,0.000000e+00,0.000000e+00,
  4.100000,  3.353320,  7.937350, -0.497802, 29.741000, 28.265000, 29.801000, 24.937000, 11.639776,105.000000,  0.000000,  0.948458,0.000000e+00,0.000000e+00,0.000000e+00,
  4.200000,  3.353320,  7.937350, -0.497802, 25.185000, 14.880000,  8.224000,  3.338000, 11.473741,116.000000,  0.000000,  1.809339,0.000000e+00,0.000000e+00,0.000000e+00,
  4.300000,  3.353320,  7.937350, -0.497802,  8.224000,  2.658000, 24.948000, 13.106000, 11.506386, 13.000000,  0.000000,  0.106542,0.000000e+00,0.000000e+00,0.000000e+00,
  4.400000,  3.353320,  7.937350, -0.497802, 17.184000, 12.832000,  8.205000, 26.413000, 11.804518, 51.000000,  0.000000,  1.563924,0.000000e+00,0.000000e+00,0.000000e+00,
  4.500000,  3.353320,  7.937350, -0.497802, 25.701000, 11.587000,  8.243000,  8.224000, 11.732907,103.000000,  0.000000,  1.405678,0.000000e+00,0.000000e+00,0.000000e+00,
  4.600000,  3.353320,  7.937350, -0.497802, 12.342000,  8.292000, 25.959000, 12.596000, 11.750169, 32.000000,  0.000000,  0.319427,0.000000e+00,0.000000e+00,0.000000e+00,
  4.700000,  3.353320,  7.937350, -0.497802, 16.672000, 13.362000, 13.856000,  8.301000, 11.681186, 49.000000,  0.000000,  0.964348,0.000000e+00,0.000000e+00,0.000000e+00,
  4.800000,  3.353320,  7.937350, -0.497802, 12.832000, 27.969000,  8.241000, 12.850000, 11.704562, 32.000000,  0.000000,  3.393884,0.000000e+00,0.000000e+00,0.000000e+00,
  4.900000,  3.353320,  7.937350, -0.497802, 12.596000, 12.341000,  8.224000, 22.048000, 11.911431, 51.000000,  0.000000,  1.500608,0.000000e+00,0.000000e+00,0.000000e+00,
  5.000000,  3.353320,  7.937350, -0.497802,  8.301000,  8.241000, 13.363000, 14.368000, 11.960563, 86.000000,  0.000000,  0.616703,0.000000e+00,0.000000e+00,0.000000e+00,
  5.100000,  3.353320,  7.937350, -0.497802, 25.376000,  8.224000, 27.990000, 29.541000, 12.312171, 57.000000,  0.000000,  0.293819,0.000000e+00,0.000000e+00,0.000000e+00,
  5.200000,  3.353320,  7.937350, -0.497802,  8.224000, 25.955000,  8.241000,  8.240000, 12.230727,115.000000,  0.000000,  3.149496,0.000000e+00,0.000000e+00,0.000000e+00,
  5.300000,  3.353320,  7.937350, -0.497802, 28.009000,  8.240000,  8.224000,  8.224000, 12.150593,110.000000,  0.000000,  1.001946,0.000000e+00,0.000000e+00,0.000000e+00,
  5.400000,  3.353320,  7.937350, -0.497802, 29.754000,  8.224000, 28.009000, 25.185000, 12.411281, 32.000000,  0.000000,  0.293620,0.000000e+00,0.000000e+00,0.000000e+00,
  5.500000,  3.353320,  7.937350, -0.497802,  8.205000, 25.185000, 29.754000, 12.832000, 12.419695, 10.000000,  0.000000,  0.846441,0.000000e+00,0.000000e+00,0.000000e+00,
  5.600000,  3.353320,  7.937350, -0.497802, 17.184000, 12.832000,  8.205000, 26.413000, 12.699561, 51.000000,  0.000000,  1.563924,0.000000e+00,0.000000e+00,0.000000e+00,
  5.700000,  3.353320,  7.937350, -0.497802,  8.292000, 26.413000, 17.184000, 13.856000, 12.722690,101.000000,  0.000000,  1.537069,0.000000e+00,0.000000e+00,0.000000e+00,
  5.800000,  3.353320,  7.937350, -0.497802, 12.596000, 13.856000,  8.292000, 16.672000, 12.801676, 50.000000,  0.000000,  1.671008,0.000000e+00,0.000000e+00,0.000000e+00,
  5.900000,  3.353320,  7.937350, -0.497802,  8.224000, 16.672000, 12.596000, 14.387000, 12.833383,109.000000,  0.000000,  1.323595,0.000000e+00,0.000000e+00,0.000000e+00,
  6.000000,  3.353320,  7.937350, -0.497802, 12.596000, 12.593000,  8.224000, 22.048000, 13.017675, 54.000000,  0.000000,  1.531250,0.000000e+00,0.000000e+00,0.000000e+00,
  6.100000,  3.353320,  7.937350, -0.497802,  8.224000, 22.048000, 12.596000, 12.600000, 13.009322,109.000000,  0.000000,  1.750397,0.000000e+00,0.000000e+00,0.000000e+00,
  6.200000,  3.353320,  7.937350, -0.497802, 25.955000, 12.601000,  8.224000,  8.307000, 12.915276, 32.000000,  0.000000,  1.532223,0.000000e+00,0.000000e+00,0.000000e+00,
  6.300000,  3.353320,  7.937350, -0.497802,  8.240000,  8.307000, 25.955000, 26.990000, 13.196770, 32.000000,  0.000000,  0.320054,0.000000e+00,0.000000e+00,0.000000e+00,
  6.400000,  3.353320,  7.937350, -0.497802,  8.224000, 26.990000,  8.240000, 14.880000, 13.230434,109.000000,  0.000000,  3.275485,0.000000e+00,0.000000e+00,0.000000e+00,
  6.500000,  3.353320,  7.937350, -0.497802, 25.185000, 14.880000,  8.224000,  3.338000, 13.032586,116.000000,  0.000000,  1.809339,0.000000e+00,0.000000e+00,0.000000e+00,
  6.600000,  3.353320,  7.937350, -0.497802, 12.832000,  3.338000, 25.185000,  8.243000, 12.936794, 32.000000,  0.000000,  0.132539,0.000000e+00,0.000000e+00,0.000000e+00,
  6.700000,  3.353320,  7.937350, -0.497802, 26.413000,  8.243000, 12.832000, 25.701000, 13.192079, 67.000000,  0.000000,  0.642378,0.000000e+00,0.000000e+00,0.000000e+00,
  6.800000,  3.353320,  7.937350, -0.497802, 13.856000, 25.701000, 26.413000, 13.362000, 13.195477, 32.000000,  0.000000,  0.973044,0.000000e+00,0.000000e+00,0.000000e+00,
  6.900000,  3.353320,  7.937350, -0.497802, 16.672000, 13.363000, 12.832000,  8.301000, 13.097588, 49.000000,  0.000000,  1.041381,0.000000e+00,0.000000e+00,0.000000e+00,
  7.000000,  3.353320,  7.937350, -0.497802, 14.136000,  8.301000, 16.672000, 13.367000, 13.102976, 32.000000,  0.000000,  0.497901,0.000000e+00,0.000000e+00,0.000000e+00,
  7.100000,  3.353320,  7.937350, -0.497802, 22.048000, 13.368000, 12.342000,  8.301000, 13.006936, 49.000000,  0.000000,  1.083131,0.000000e+00,0.000000e+00,0.000000e+00,
  7.200000,  3.353320,  7.937350, -0.497802, 12.856000,  8.301000, 22.048000, 25.376000, 13.254317, 32.000000,  0.000000,  0.376497,0.000000e+00,0.000000e+00,0.000000e+00,
  7.300000,  3.353320,  7.937350, -0.497802,  8.307000, 25.376000, 12.857000, 12.320000, 13.235631,101.000000,  0.000000,  1.973711,0.000000e+00,0.000000e+00,0.000000e+00,
  7.400000,  3.353320,  7.937350, -0.497802, 26.990000, 12.320000,  8.307000,  8.301000, 13.136938, 32.000000,  0.000000,  1.483087,0.000000e+00,0.000000e+00,0.000000e+00,
  7.500000,  3.353320,  7.937350, -0.497802, 14.880000,  8.301000, 26.990000, 24.948000, 13.373159, 32.000000,  0.000000,  0.307558,0.000000e+00,0.000000e+00,0.000000e+00,
  7.600000,  3.353320,  7.937350, -0.497802,  3.338000, 24.948000, 14.880000,  8.224000, 13.270176, 98.000000,  0.000000,  1.676613,0.000000e+00,0.000000e+00,0.000000e+00,
  7.700000,  3.353320,  7.937350, -0.497802,  8.243000,  8.224000,  3.338000, 11.587000, 13.236512, 50.000000,  0.000000,  2.463751,0.000000e+00,0.000000e+00,0.000000e+00,
  7.800000,  3.353320,  7.937350, -0.497802, 25.701000, 11.587000,  8.243000,  8.224000, 13.136262,103.000000,  0.000000,  1.405678,0.000000e+00,0.000000e+00,0.000000e+00,
  7.900000,  3.353320,  7.937350, -0.497802, 13.363000,  8.224000, 25.701000,  8.241000, 13.038357, 57.000000,  0.000000,  0.319988,0.000000e+00,0.000000e+00,0.000000e+00,
  8.000000,  3.353320,  7.937350, -0.497802,  8.301000,  8.241000, 13.361000, 12.320000, 13.023990, 65.000000,  0.000000,  0.616795,0.000000e+00,0.000000e+00,0.000000e+00,
  8.100000,  3.353320,  7.937350, -0.497802, 13.618000, 14.624000,  8.301000,  8.241000, 12.928329, 55.000000,  0.000000,  1.761715,0.000000e+00,0.000000e+00,0.000000e+00,
  8.200000,  3.353320,  7.937350, -0.497802,  8.301000,  8.241000, 13.619000, 14.112000, 12.952003, 86.000000,  0.000000,  0.605111,0.000000e+00,0.000000e+00,0.000000e+00,
  8.300000,  3.353320,  7.937350, -0.497802, 25.376000, 14.368000,  8.301000, 29.541000, 13.283782, 51.000000,  0.000000,  1.730876,0.000000e+00,0.000000e+00,0.000000e+00,
  8.400001,  3.353320,  7.937350, -0.497802, 12.320000, 29.541000, 25.376000, 28.192000, 13.581946, 32.000000,  0.000000,  1.164131,0.000000e+00,0.000000e+00,0.000000e+00,
  8.500000,  3.353320,  7.937350, -0.497802,  8.301000, 28.192000, 12.320000,  8.224000, 13.474788,105.000000,  0.000000,  2.288312,0.000000e+00,0.000000e+00,0.000000e+00,
  8.600000,  3.353320,  7.937350, -0.497802, 24.948000,  8.224000,  8.301000,  2.658000, 13.258452, 58.000000,  0.000000,  0.990724,0.000000e+00,0.000000e+00,0.000000e+00,
  8.700000,  3.353320,  7.937350, -0.497802,  8.224000,  2.658000, 24.948000, 13.106000, 13.255404, 13.000000,  0.000000,  0.106542,0.000000e+00,0.000000e+00,0.000000e+00,
  8.800000,  3.353320,  7.937350, -0.497802, 11.587000, 13.106000,  8.224000, 25.959000, 13.509476, 32.000000,  0.000000,  1.593628,0.000000e+00,0.000000e+00,0.000000e+00,
  8.900001,  3.353320,  7.937350, -0.497802,  8.224000, 25.959000, 11.587000, 12.854000, 13.496367,100.000000,  0.000000,  2.240356,0.000000e+00,0.000000e+00,0.000000e+00,
  9.000000,  3.353320,  7.937350, -0.497802,  8.241000, 13.106000,  8.224000, 27.969000, 13.785819, 52.000000,  0.000000,  1.593628,0.000000e+00,0.000000e+00,0.000000e+00,
  9.100000,  3.353320,  7.937350, -0.497802, 13.856000, 27.969000,  8.241000, 14.387000, 13.797843, 32.000000,  0.000000,  3.393884,0.000000e+00,0.000000e+00,0.000000e+00,
  9.200000,  3.353320,  7.937350, -0.497802,  8.241000, 14.390000, 13.344000, 27.990000, 14.081686, 53.000000,  0.000000,  1.078387,0.000000e+00,0.000000e+00,0.000000e+00,
  9.300000,  3.353320,  7.937350, -0.497802, 14.112000, 27.990000,  8.241000,  8.244000, 13.964932, 32.000000,  0.000000,  3.396432,0.000000e+00,0.000000e+00,0.000000e+00,
  9.400001,  3.353320,  7.937350, -0.497802, 29.541000,  8.244000, 14.368000,  8.224000, 13.850114, 99.000000,  0.000000,  0.573775,0.000000e+00,0.000000e+00,0.000000e+00,
  9.500000,  3.353320,  7.937350, -0.497802, 28.192000,  8.224000, 29.541000, 28.009000, 14.133291, 48.000000,  0.000000,  0.278393,0.000000e+00,0.000000e+00,0.000000e+00,
  9.600000,  3.353320,  7.937350, -0.497802,  8.224000, 28.009000, 28.192000, 29.754000, 14.445705, 32.000000,  0.000000,  0.993509,0.000000e+00,0.000000e+00,0.000000e+00,
  9.700000,  3.353320,  7.937350, -0.497802,  2.658000, 29.754000,  8.224000,  8.205000, 14.320891, 97.000000,  0.000000,  3.617947,0.000000e+00,0.000000e+00,0.000000e+00,
  9.800000,  3.353320,  7.937350, -0.497802, 13.106000,  8.205000,  2.658000, 17.184000, 14.378154, 32.000000,  0.000000,  3.086907,0.000000e+00,0.000000e+00,0.000000e+00,
  9.900001,  3.353320,  7.937350, -0.497802, 25.959000, 17.184000, 13.106000,  8.292000, 14.256431, 45.000000,  0.000000,  1.311155,0.000000e+00,0.000000e+00,0.000000e+00,
 10.000000,  3.353320,  7.937350, -0.497802, 13.106000,  8.292000, 25.959000, 12.596000, 14.223222, 32.000000,  0.000000,  0.319427,0.000000e+00,0.000000e+00,0.000000e+00,
 10.100000,  3.353320,  7.937350, -0.497802, 27.969000, 12.596000, 13.106000,  8.224000, 14.103237, 32.000000,  0.000000,  0.961087,0.000000e+00,0.000000e+00,0.000000e+00,
 10.200000,  3.353320,  7.937350, -0.497802, 12.339000,  8.224000, 27.969000, 12.598000, 14.073133, 49.000000,  0.000000,  0.294040,0.000000e+00,0.000000e+00,0.000000e+00,
 10.300000,  3.353320,  7.937350, -0.497802, 27.990000, 12.598000, 12.339000,  8.224000, 13.956150, 32.000000,  0.000000,  1.020990,0.000000e+00,0.000000e+00,0.000000e+00,
 10.400001,  3.353320,  7.937350, -0.497802,  8.245000,  8.224000, 27.990000, 25.955000, 14.196127, 55.000000,  0.000000,  0.293819,0.000000e+00,0.000000e+00,0.000000e+00,
 10.500000,  3.353320,  7.937350, -0.497802,  8.224000, 25.955000,  8.245000,  8.240000, 14.077004,115.000000,  0.000000,  3.147968,0.000000e+00,0.000000e+00,0.000000e+00,
 10.600000,  3.353320,  7.937350, -0.497802, 28.009000,  8.240000,  8.224000,  8.224000, 13.959945,110.000000,  0.000000,  1.001946,0.000000e+00,0.000000e+00,0.000000e+00,
 10.700000,  3.353320,  7.937350, -0.497802, 29.754000,  8.224000, 28.009000, 25.185000, 14.184445, 32.000000,  0.000000,  0.293620,0.000000e+00,0.000000e+00,0.000000e+00,
 10.800000,  3.353320,  7.937350, -0.497802,  3.338000, 24.948000, 14.880000,  8.224000, 14.065236, 98.000000,  0.000000,  1.676613,0.000000e+00,0.000000e+00,0.000000e+00,
 10.900001,  3.353320,  7.937350, -0.497802, 13.106000,  8.205000,  2.658000, 17.184000, 14.127611, 32.000000,  0.000000,  3.086907,0.000000e+00,0.000000e+00,0.000000e+00,
 11.000000,  3.353320,  7.937350, -0.497802, 26.413000,  8.243000, 12.832000, 25.701000, 14.359079, 67.000000,  0.000000,  0.642378,0.000000e+00,0.000000e+00,0.000000e+00,
 11.100000,  3.353320,  7.937350, -0.497802,  8.224000, 25.959000, 11.587000, 13.618000, 14.344257,100.000000,  0.000000,  2.240356,0.000000e+00,0.000000e+00,0.000000e+00,
 11.200000,  3.353320,  7.937350, -0.497802, 12.596000, 14.624000,  8.292000, 16.672000, 14.390812, 51.000000,  0.000000,  1.763628,0.000000e+00,0.000000e+00,0.000000e+00,
 11.300000,  3.353320,  7.937350, -0.497802,  8.301000,  8.241000, 13.364000, 13.344000, 14.369876, 65.000000,  0.000000,  0.616657,0.000000e+00,0.000000e+00,0.000000e+00,
 11.400001,  3.353320,  7.937350, -0.497802, 12.593000,  8.224000, 27.969000, 12.598000, 14.334438, 52.000000,  0.000000,  0.294040,0.000000e+00,0.000000e+00,0.000000e+00,
 11.500000,  3.353320,  7.937350, -0.497802, 22.048000, 13.873000, 13.362000,  8.301000, 14.213770, 49.000000,  0.000000,  1.038243,0.000000e+00,0.000000e+00,0.000000e+00,
 11.600000,  3.353320,  7.937350, -0.497802, 14.368000, 27.990000,  8.241000, 25.376000, 14.437015, 32.000000,  0.000000,  3.396432,0.000000e+00,0.000000e+00,0.000000e+00,
 11.700000,  3.353320,  7.937350, -0.497802, 29.541000,  8.249000,  8.224000,  8.224000, 14.312755, 99.000000,  0.000000,  1.003040,0.000000e+00,0.000000e+00,0.000000e+00,
 11.800000,  3.353320,  7.937350, -0.497802,  8.241000,  8.307000, 25.955000, 26.990000, 14.566299, 32.000000,  0.000000,  0.320054,0.000000e+00,0.000000e+00,0.000000e+00,
 11.900001,  3.353320,  7.937350, -0.497802,  8.224000, 26.990000,  8.241000, 14.880000, 14.572574,109.000000,  0.000000,  3.275088,0.000000e+00,0.000000e+00,0.000000e+00,
 12.000000,  3.353320,  7.937350, -0.497802, 25.185000, 14.880000,  8.224000,  3.338000, 14.347882,116.000000,  0.000000,  1.809339,0.000000e+00,0.000000e+00,0.000000e+00,
 12.100000,  3.353320,  7.937350, -0.497802, 12.832000,  3.338000, 25.185000,  8.243000, 14.225784, 32.000000,  0.000000,  0.132539,0.000000e+00,0.000000e+00,0.000000e+00,
 12.200000,  3.353320,  7.937350, -0.497802, 26.413000,  8.243000, 12.832000, 25.701000, 14.455289, 67.000000,  0.000000,  0.642378,0.000000e+00,0.000000e+00,0.000000e+00,
 12.300000,  3.353320,  7.937350, -0.497802, 13.600000, 25.701000, 26.413000, 13.364000, 14.433463, 32.000000,  0.000000,  0.973044,0.000000e+00,0.000000e+00,0.000000e+00,
 12.400001,  3.353320,  7.937350, -0.497802, 16.672000, 13.363000, 12.832000,  8.301000, 14.310814, 49.000000,  0.000000,  1.041381,0.000000e+00,0.000000e+00,0.000000e+00,
 12.500000,  3.353320,  7.937350, -0.497802, 14.128000,  8.301000, 16.672000, 13.873000, 14.302057, 32.000000,  0.000000,  0.497901,0.000000e+00,0.000000e+00,0.000000e+00,
 12.600000,  3.353320,  7.937350, -0.497802, 22.048000, 13.873000, 14.648000,  8.301000, 14.182036, 49.000000,  0.000000,  0.947092,0.000000e+00,0.000000e+00,0.000000e+00,
 12.700000,  3.353320,  7.937350, -0.497802, 12.600000,  8.301000, 22.048000, 25.376000, 14.405915, 32.000000,  0.000000,  0.376497,0.000000e+00,0.000000e+00,0.000000e+00,
 12.800000,  3.353320,  7.937350, -0.497802,  8.307000, 25.376000, 12.601000, 12.576000, 14.369317,101.000000,  0.000000,  2.013808,0.000000e+00,0.000000e+00,0.000000e+00,
 12.900001,  3.353320,  7.937350, -0.497802, 26.990000, 12.576000,  8.307000,  8.301000, 14.247951, 32.000000,  0.000000,  1.513904,0.000000e+00,0.000000e+00,0.000000e+00,
 13.000000,  3.353320,  7.937350, -0.497802, 14.880000,  8.301000, 26.990000, 24.948000, 14.461951, 32.000000,  0.000000,  0.307558,0.000000e+00,0.000000e+00,0.000000e+00,
 13.100000,  3.353320,  7.937350, -0.497802,  3.338000, 24.948000, 14.880000,  8.224000, 14.337193, 98.000000,  0.000000,  1.676613,0.000000e+00,0.000000e+00,0.000000e+00,
 13.200000,  3.353320,  7.937350, -0.497802,  8.243000,  8.224000,  3.338000, 11.587000, 14.282188, 50.000000,  0.000000,  2.463751,0.000000e+00,0.000000e+00,0.000000e+00,
 13.300000,  3.353320,  7.937350, -0.497802, 25.701000, 11.587000,  8.243000,  8.224000, 14.161025,103.000000,  0.000000,  1.405678,0.000000e+00,0.000000e+00,0.000000e+00,
 13.400001,  3.353320,  7.937350, -0.497802, 13.362000,  8.224000, 25.701000,  8.241000, 14.042624, 54.000000,  0.000000,  0.319988,0.000000e+00,0.000000e+00,0.000000e+00,
 13.500000,  3.353320,  7.937350, -0.497802,  8.301000,  8.241000, 13.363000, 13.856000, 14.038892, 65.000000,  0.000000,  0.616703,0.000000e+00,0.000000e+00,0.000000e+00,
 13.600000,  3.353320,  7.937350, -0.497802, 13.874000, 13.856000,  8.301000,  8.241000, 13.922934, 50.000000,  0.000000,  1.669196,0.000000e+00,0.000000e+00,0.000000e+00,
 13.700000,  3.353320,  7.937350, -0.497802,  8.301000,  8.241000, 13.874000, 14.112000, 13.926715, 86.000000,  0.000000,  0.593989,0.000000e+00,0.000000e+00,0.000000e+00,
 13.800000,  3.353320,  7.937350, -0.497802, 25.376000, 14.368000,  8.301000, 29.541000, 14.239000, 50.000000,  0.000000,  1.730876,0.000000e+00,0.000000e+00,0.000000e+00,
 13.900001,  3.353320,  7.937350, -0.497802, 12.576000, 29.541000, 25.376000, 28.192000, 14.518061, 32.000000,  0.000000,  1.164131,0.000000e+00,0.000000e+00,0.000000e+00,
 14.000000,  3.353320,  7.937350, -0.497802,  8.301000, 28.192000, 12.576000,  8.224000, 14.392179,105.000000,  0.000000,  2.241730,0.000000e+00,0.000000e+00,0.000000e+00,
 14.100000,  3.353320,  7.937350, -0.497802, 24.948000,  8.224000,  8.301000,  2.658000, 14.157495, 58.000000,  0.000000,  0.990724,0.000000e+00,0.000000e+00,0.000000e+00,
 14.200000,  3.353320,  7.937350, -0.497802,  8.224000,  2.658000, 24.948000, 13.106000, 14.136466, 13.000000,  0.000000,  0.106542,0.000000e+00,0.000000e+00,0.000000e+00,
