         t,         x,         y,       yaw,   current,   battCap,  mBattCap,   voltage,     mVLpf,   battTem,  tEneDiss,    batLel,      xDot,      yDot,    yamDot,  isCharge,    cState,    cSoure,
185.699997,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.084000, 15.072146, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
185.800003,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.084000, 15.072384, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
185.900009,  3.344910,  8.890990,  0.231583, -0.208000,  2.276000,  2.702000, 15.084000, 15.072617, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
186.000000,  3.344910,  8.890990,  0.231583, -0.208000,  2.276000,  2.702000, 15.084000, 15.072845, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
186.100006,  3.344910,  8.890990,  0.231583, -0.202000,  2.276000,  2.702000, 15.084000, 15.073068, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
186.199997,  3.344910,  8.890990,  0.231583, -0.202000,  2.276000,  2.702000, 15.084000, 15.073286, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
186.300003,  3.344910,  8.890990,  0.231583, -0.202000,  2.276000,  2.702000, 15.084000, 15.073501, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
186.400009,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.084000, 15.073710, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
186.500000,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.084000, 15.073916, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
186.600006,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.084000, 15.074118, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
186.699997,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.084000, 15.074315, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
186.800003,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.084000, 15.074509, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
